10000 19800
4672 4772 3
4772 4773 85
4772 4872 48
4872 4873 39
4872 4972 80
4972 4973 79
4972 5072 29
5072 5073 85
5072 5172 83
5172 5173 49
5172 5272 59
5272 5273 8
5272 5372 80
5372 5373 66
5372 5472 89
5472 5473 16
5472 5572 96
5572 5573 30
5572 5672 77
5672 5673 46
5672 5772 46
5772 5773 3
5772 5872 68
5872 5873 66
5872 5972 80
5972 5973 70
5972 6072 9
6072 6073 86
6072 6172 72
6172 6173 22
6172 6272 48
6272 6273 20
6272 6372 65
6372 6373 40
6372 6472 42
6472 6473 75
6472 6572 9
6572 6573 60
6572 6672 24
6672 6673 51
6672 6772 40
6772 6773 45
6772 6872 50
6872 6873 31
6872 6972 76
6972 6973 77
6972 7072 32
7072 7073 28
7072 7172 21
7172 7173 55
7172 7272 12
7272 7273 42
7272 7372 91
7372 7373 3
7372 7472 21
7472 7473 45
7472 7572 16
7572 7573 62
7572 7672 52
7672 7673 78
7672 7772 19
7772 7773 86
7772 7872 1
7872 7873 43
7872 7972 42
7972 7973 6
7972 8072 34
8072 8073 74
8072 8172 69
8172 8173 18
8172 8272 42
8272 8273 19
8272 8372 44
8372 8373 20
8372 8472 84
8472 8473 78
8472 8572 67
8572 8573 99
8572 8672 48
8672 8673 7
8672 8772 41
8772 8773 94
8772 8872 9
8872 8873 15
8872 8972 5
8972 8973 74
8972 9072 32
9072 9073 96
9072 9172 76
9172 9173 74
9172 9272 49
9272 9273 13
9272 9372 77
9372 9373 68
9372 9472 32
9472 9473 88
9472 9572 43
9572 9573 69
9572 9672 52
9672 9673 60
9672 9772 47
9772 9773 52
9772 9872 98
9872 9873 55
9872 9972 25
9972 9973 29
73 74 28
73 173 80
173 174 67
173 273 83
273 274 9
273 373 54
373 374 31
373 473 65
473 474 5
473 573 10
573 574 95
573 673 20
673 674 43
673 773 87
773 774 5
773 873 2
873 874 94
873 973 88
973 974 30
973 1073 15
1073 1074 1
1073 1173 2
1173 1174 36
1173 1273 49
1273 1274 77
1273 1373 89
1373 1374 73
1373 1473 29
1473 1474 9
1473 1573 11
1573 1574 67
1573 1673 5
1673 1674 54
1673 1773 66
1773 1774 43
1773 1873 22
1873 1874 87
1873 1973 47
1973 1974 34
1973 2073 58
2073 2074 20
2073 2173 62
2173 2174 62
2173 2273 3
2273 2274 50
2273 2373 38
2373 2374 89
2373 2473 15
2473 2474 62
2473 2573 43
2573 2574 43
2573 2673 14
2673 2674 56
2673 2773 73
2773 2774 92
2773 2873 6
2873 2874 8
2873 2973 52
2973 2974 88
2973 3073 51
3073 3074 28
3073 3173 33
3173 3174 7
3173 3273 10
3273 3274 64
3273 3373 56
3373 3374 45
3373 3473 59
3473 3474 86
3473 3573 97
3573 3574 9
3573 3673 2
3673 3674 0
3673 3773 73
3773 3774 67
3773 3873 81
3873 3874 55
3873 3973 14
3973 3974 14
3973 4073 58
4073 4074 98
4073 4173 98
4173 4174 75
4173 4273 44
4273 4274 0
4273 4373 6
4373 4374 6
4373 4473 13
4473 4474 12
4473 4573 62
4573 4574 49
4573 4673 59
4673 4674 91
4673 4773 32
4773 4774 15
4773 4873 7
4873 4874 43
4873 4973 57
4973 4974 91
4973 5073 31
5073 5074 90
5073 5173 37
5173 5174 44
5173 5273 8
5273 5274 91
5273 5373 8
5373 5374 55
5373 5473 74
5473 5474 33
5473 5573 51
5573 5574 82
5573 5673 64
5673 5674 58
5673 5773 9
5773 5774 36
5773 5873 7
5873 5874 66
5873 5973 48
5973 5974 30
5973 6073 74
6073 6074 9
6073 6173 35
6173 6174 26
6173 6273 10
6273 6274 57
6273 6373 93
6373 6374 40
6373 6473 96
6473 6474 50
6473 6573 41
6573 6574 46
6573 6673 26
6673 6674 56
6673 6773 45
6773 6774 98
6773 6873 17
6873 6874 50
6873 6973 97
6973 6974 95
6973 7073 7
7073 7074 31
7073 7173 76
7173 7174 90
7173 7273 77
7273 7274 81
7273 7373 69
7373 7374 7
7373 7473 54
7473 7474 82
7473 7573 65
7573 7574 19
7573 7673 87
7673 7674 10
7673 7773 72
7773 7774 3
7773 7873 43
7873 7874 67
7873 7973 47
7973 7974 27
7973 8073 20
8073 8074 25
8073 8173 63
8173 8174 77
8173 8273 64
8273 8274 92
8273 8373 27
8373 8374 94
8373 8473 13
8473 8474 16
8473 8573 88
8573 8574 12
8573 8673 31
8673 8674 66
8673 8773 70
8773 8774 30
8773 8873 21
8873 8874 20
8873 8973 50
8973 8974 54
8973 9073 35
9073 9074 72
9073 9173 5
9173 9174 95
9173 9273 13
9273 9274 25
9273 9373 88
9373 9374 31
9373 9473 52
9473 9474 35
9473 9573 61
9573 9574 16
9573 9673 42
9673 9674 23
9673 9773 53
9773 9774 29
9773 9873 81
9873 9874 51
9873 9973 10
9973 9974 35
74 75 94
74 174 68
174 175 83
174 274 2
274 275 71
274 374 39
374 375 51
374 474 21
474 475 13
474 574 27
574 575 17
574 674 45
674 675 42
674 774 61
774 775 2
774 874 82
874 875 21
874 974 61
974 975 37
974 1074 18
1074 1075 8
1074 1174 8
1174 1175 82
1174 1274 19
1274 1275 33
1274 1374 47
1374 1375 89
1374 1474 49
1474 1475 6
1474 1574 92
1574 1575 1
1574 1674 26
1674 1675 73
1674 1774 4
1774 1775 97
1774 1874 48
1874 1875 90
1874 1974 55
1974 1975 50
1974 2074 44
2074 2075 52
2074 2174 5
2174 2175 91
2174 2274 61
2274 2275 41
2274 2374 17
2374 2375 78
2374 2474 16
2474 2475 58
2474 2574 82
2574 2575 46
2574 2674 92
2674 2675 20
2674 2774 81
2774 2775 44
2774 2874 82
2874 2875 76
2874 2974 94
2974 2975 87
2974 3074 39
3074 3075 19
3074 3174 92
3174 3175 78
3174 3274 95
3274 3275 98
3274 3374 24
3374 3375 77
3374 3474 17
3474 3475 25
3474 3574 37
3574 3575 87
3574 3674 74
3674 3675 39
3674 3774 44
3774 3775 26
3774 3874 60
3874 3875 72
3874 3974 98
3974 3975 91
3974 4074 42
4074 4075 43
4074 4174 4
4174 4175 74
4174 4274 7
4274 4275 10
4274 4374 74
4374 4375 60
4374 4474 20
4474 4475 62
4474 4574 47
4574 4575 3
4574 4674 83
4674 4675 84
4674 4774 21
4774 4775 24
4774 4874 97
4874 4875 44
4874 4974 79
4974 4975 95
4974 5074 75
5074 5075 47
5074 5174 77
5174 5175 47
5174 5274 5
5274 5275 15
5274 5374 17
5374 5375 35
5374 5474 84
5474 5475 64
5474 5574 45
5574 5575 11
5574 5674 5
5674 5675 23
5674 5774 25
5774 5775 63
5774 5874 34
5874 5875 97
5874 5974 26
5974 5975 34
5974 6074 70
6074 6075 67
6074 6174 69
6174 6175 72
6174 6274 54
6274 6275 73
6274 6374 80
6374 6375 48
6374 6474 27
6474 6475 74
6474 6574 45
6574 6575 60
6574 6674 83
6674 6675 5
6674 6774 49
6774 6775 11
6774 6874 68
6874 6875 88
6874 6974 67
6974 6975 36
6974 7074 83
7074 7075 17
7074 7174 39
7174 7175 80
7174 7274 33
7274 7275 31
7274 7374 71
7374 7375 65
7374 7474 41
7474 7475 6
7474 7574 82
7574 7575 85
7574 7674 27
7674 7675 32
7674 7774 1
7774 7775 17
7774 7874 93
7874 7875 50
7874 7974 42
7974 7975 53
7974 8074 63
8074 8075 48
8074 8174 39
8174 8175 8
8174 8274 5
8274 8275 25
8274 8374 67
8374 8375 74
8374 8474 31
8474 8475 91
8474 8574 3
8574 8575 14
8574 8674 66
8674 8675 60
8674 8774 93
8774 8775 15
8774 8874 66
8874 8875 98
8874 8974 37
8974 8975 17
8974 9074 8
9074 9075 64
9074 9174 53
9174 9175 38
9174 9274 73
9274 9275 67
9274 9374 63
9374 9375 42
9374 9474 86
9474 9475 12
9474 9574 96
9574 9575 66
9574 9674 78
9674 9675 12
9674 9774 62
9774 9775 48
9774 9874 86
9874 9875 48
9874 9974 9
9974 9975 26
75 76 82
75 175 49
175 176 81
175 275 37
275 276 59
275 375 33
375 376 67
375 475 80
475 476 32
475 575 43
575 576 35
575 675 45
675 676 60
675 775 98
775 776 37
775 875 0
875 876 56
875 975 1
975 976 30
975 1075 33
1075 1076 58
1075 1175 63
1175 1176 98
1175 1275 7
1275 1276 82
1275 1375 30
1375 1376 20
1375 1475 75
1475 1476 48
1475 1575 0
1575 1576 57
1575 1675 25
1675 1676 69
1675 1775 43
1775 1776 0
1775 1875 38
1875 1876 68
1875 1975 56
1975 1976 53
1975 2075 71
2075 2076 83
2075 2175 23
2175 2176 60
2175 2275 63
2275 2276 25
2275 2375 71
2375 2376 97
2375 2475 16
2475 2476 24
2475 2575 0
2575 2576 35
2575 2675 13
2675 2676 10
2675 2775 58
2775 2776 78
2775 2875 35
2875 2876 47
2875 2975 66
2975 2976 1
2975 3075 25
3075 3076 71
3075 3175 58
3175 3176 7
3175 3275 83
3275 3276 98
3275 3375 79
3375 3376 88
3375 3475 59
3475 3476 87
3475 3575 73
3575 3576 33
3575 3675 44
3675 3676 4
3675 3775 89
3775 3776 42
3775 3875 75
3875 3876 76
3875 3975 67
3975 3976 84
3975 4075 63
4075 4076 35
4075 4175 46
4175 4176 4
4175 4275 42
4275 4276 0
4275 4375 50
4375 4376 58
4375 4475 27
4475 4476 55
4475 4575 75
4575 4576 46
4575 4675 32
4675 4676 83
4675 4775 96
4775 4776 56
4775 4875 46
4875 4876 98
4875 4975 13
4975 4976 14
4975 5075 42
5075 5076 54
5075 5175 32
5175 5176 87
5175 5275 33
5275 5276 80
5275 5375 27
5375 5376 77
5375 5475 44
5475 5476 88
5475 5575 19
5575 5576 68
5575 5675 20
5675 5676 59
5675 5775 82
5775 5776 68
5775 5875 79
5875 5876 74
5875 5975 81
5975 5976 15
5975 6075 31
6075 6076 72
6075 6175 67
6175 6176 61
6175 6275 38
6275 6276 18
6275 6375 48
6375 6376 5
6375 6475 58
6475 6476 91
6475 6575 52
6575 6576 99
6575 6675 68
6675 6676 92
6675 6775 22
6775 6776 76
6775 6875 83
6875 6876 9
6875 6975 51
6975 6976 53
6975 7075 12
7075 7076 69
7075 7175 12
7175 7176 42
7175 7275 23
7275 7276 74
7275 7375 23
7375 7376 29
7375 7475 49
7475 7476 63
7475 7575 58
7575 7576 62
7575 7675 75
7675 7676 50
7675 7775 13
7775 7776 92
7775 7875 8
7875 7876 51
7875 7975 99
7975 7976 71
7975 8075 59
8075 8076 75
8075 8175 55
8175 8176 95
8175 8275 28
8275 8276 20
8275 8375 11
8375 8376 94
8375 8475 28
8475 8476 67
8475 8575 9
8575 8576 56
8575 8675 87
8675 8676 53
8675 8775 20
8775 8776 98
8775 8875 8
8875 8876 54
8875 8975 55
8975 8976 14
8975 9075 0
9075 9076 6
9075 9175 72
9175 9176 4
9175 9275 38
9275 9276 15
9275 9375 99
9375 9376 74
9375 9475 89
9475 9476 99
9475 9575 14
9575 9576 71
9575 9675 67
9675 9676 2
9675 9775 58
9775 9776 62
9775 9875 8
9875 9876 10
9875 9975 38
9975 9976 2
76 77 90
76 176 89
176 177 45
176 276 75
276 277 89
276 376 99
376 377 21
376 476 25
476 477 59
476 576 30
576 577 65
576 676 2
676 677 81
676 776 75
776 777 55
776 876 66
876 877 9
876 976 1
976 977 97
976 1076 52
1076 1077 95
1076 1176 62
1176 1177 55
1176 1276 94
1276 1277 46
1276 1376 95
1376 1377 87
1376 1476 52
1476 1477 47
1476 1576 76
1576 1577 11
1576 1676 54
1676 1677 23
1676 1776 44
1776 1777 80
1776 1876 83
1876 1877 46
1876 1976 47
1976 1977 88
1976 2076 97
2076 2077 78
2076 2176 8
2176 2177 0
2176 2276 44
2276 2277 14
2276 2376 17
2376 2377 68
2376 2476 91
2476 2477 95
2476 2576 63
2576 2577 50
2576 2676 62
2676 2677 75
2676 2776 20
2776 2777 99
2776 2876 10
2876 2877 60
2876 2976 54
2976 2977 8
2976 3076 66
3076 3077 86
3076 3176 3
3176 3177 67
3176 3276 0
3276 3277 59
3276 3376 42
3376 3377 30
3376 3476 17
3476 3477 36
3476 3576 33
3576 3577 41
3576 3676 15
3676 3677 72
3676 3776 38
3776 3777 95
3776 3876 79
3876 3877 1
3876 3976 64
3976 3977 87
3976 4076 28
4076 4077 30
4076 4176 12
4176 4177 96
4176 4276 56
4276 4277 1
4276 4376 16
4376 4377 94
4376 4476 53
4476 4477 48
4476 4576 22
4576 4577 65
4576 4676 70
4676 4677 43
4676 4776 40
4776 4777 90
4776 4876 76
4876 4877 5
4876 4976 9
4976 4977 86
4976 5076 98
5076 5077 43
5076 5176 18
5176 5177 72
5176 5276 78
5276 5277 51
5276 5376 12
5376 5377 34
5376 5476 69
5476 5477 36
5476 5576 74
5576 5577 94
5576 5676 71
5676 5677 56
5676 5776 97
5776 5777 34
5776 5876 48
5876 5877 97
5876 5976 59
5976 5977 17
5976 6076 84
6076 6077 2
6076 6176 29
6176 6177 11
6176 6276 62
6276 6277 43
6276 6376 39
6376 6377 1
6376 6476 35
6476 6477 12
6476 6576 64
6576 6577 47
6576 6676 1
6676 6677 26
6676 6776 81
6776 6777 57
6776 6876 28
6876 6877 52
6876 6976 8
6976 6977 35
6976 7076 72
7076 7077 89
7076 7176 67
7176 7177 3
7176 7276 35
7276 7277 65
7276 7376 78
7376 7377 59
7376 7476 91
7476 7477 46
7476 7576 89
7576 7577 48
7576 7676 15
7676 7677 14
7676 7776 21
7776 7777 36
7776 7876 73
7876 7877 94
7876 7976 89
7976 7977 88
7976 8076 44
8076 8077 42
8076 8176 58
8176 8177 36
8176 8276 13
8276 8277 88
8276 8376 78
8376 8377 43
8376 8476 76
8476 8477 16
8476 8576 2
8576 8577 15
8576 8676 96
8676 8677 62
8676 8776 33
8776 8777 81
8776 8876 11
8876 8877 99
8876 8976 49
8976 8977 63
8976 9076 45
9076 9077 76
9076 9176 39
9176 9177 29
9176 9276 98
9276 9277 65
9276 9376 79
9376 9377 75
9376 9476 91
9476 9477 10
9476 9576 37
9576 9577 6
9576 9676 94
9676 9677 15
9676 9776 41
9776 9777 47
9776 9876 72
9876 9877 6
9876 9976 21
9976 9977 69
77 78 80
77 177 43
177 178 17
177 277 84
277 278 80
277 377 93
377 378 85
377 477 46
477 478 57
477 577 89
577 578 5
577 677 3
677 678 46
677 777 1
777 778 11
777 877 69
877 878 94
877 977 3
977 978 52
977 1077 65
1077 1078 98
1077 1177 51
1177 1178 37
1177 1277 3
1277 1278 35
1277 1377 18
1377 1378 49
1377 1477 16
1477 1478 64
1477 1577 91
1577 1578 73
1577 1677 64
1677 1678 79
1677 1777 25
1777 1778 3
1777 1877 7
1877 1878 74
1877 1977 67
1977 1978 24
1977 2077 31
2077 2078 10
2077 2177 97
2177 2178 29
2177 2277 74
2277 2278 38
2277 2377 71
2377 2378 37
2377 2477 2
2477 2478 3
2477 2577 28
2577 2578 43
2577 2677 62
2677 2678 11
2677 2777 40
2777 2778 66
2777 2877 99
2877 2878 66
2877 2977 56
2977 2978 71
2977 3077 48
3077 3078 45
3077 3177 83
3177 3178 7
3177 3277 99
3277 3278 53
3277 3377 31
3377 3378 68
3377 3477 31
3477 3478 47
3477 3577 58
3577 3578 5
3577 3677 71
3677 3678 72
3677 3777 67
3777 3778 20
3777 3877 81
3877 3878 16
3877 3977 6
3977 3978 74
3977 4077 17
4077 4078 4
4077 4177 40
4177 4178 21
4177 4277 45
4277 4278 98
4277 4377 17
4377 4378 72
4377 4477 29
4477 4478 82
4477 4577 33
4577 4578 31
4577 4677 60
4677 4678 44
4677 4777 70
4777 4778 92
4777 4877 10
4877 4878 63
4877 4977 73
4977 4978 20
4977 5077 35
5077 5078 56
5077 5177 57
5177 5178 86
5177 5277 56
5277 5278 58
5277 5377 49
5377 5378 12
5377 5477 36
5477 5478 99
5477 5577 68
5577 5578 6
5577 5677 28
5677 5678 38
5677 5777 42
5777 5778 86
5777 5877 54
5877 5878 78
5877 5977 96
5977 5978 26
5977 6077 64
6077 6078 55
6077 6177 93
6177 6178 77
6177 6277 24
6277 6278 75
6277 6377 6
6377 6378 58
6377 6477 50
6477 6478 40
6477 6577 39
6577 6578 21
6577 6677 0
6677 6678 89
6677 6777 6
6777 6778 20
6777 6877 18
6877 6878 68
6877 6977 26
6977 6978 28
6977 7077 76
7077 7078 94
7077 7177 11
7177 7178 60
7177 7277 49
7277 7278 92
7277 7377 34
7377 7378 73
7377 7477 54
7477 7478 50
7477 7577 44
7577 7578 92
7577 7677 97
7677 7678 32
7677 7777 54
7777 7778 49
7777 7877 84
7877 7878 53
7877 7977 55
7977 7978 11
7977 8077 70
8077 8078 89
8077 8177 54
8177 8178 63
8177 8277 41
8277 8278 45
8277 8377 26
8377 8378 65
8377 8477 84
8477 8478 80
8477 8577 41
8577 8578 94
8577 8677 26
8677 8678 99
8677 8777 38
8777 8778 78
8777 8877 43
8877 8878 50
8877 8977 13
8977 8978 25
8977 9077 78
9077 9078 31
9077 9177 57
9177 9178 49
9177 9277 5
9277 9278 97
9277 9377 96
9377 9378 1
9377 9477 65
9477 9478 45
9477 9577 98
9577 9578 11
9577 9677 44
9677 9678 71
9677 9777 62
9777 9778 36
9777 9877 60
9877 9878 61
9877 9977 4
9977 9978 72
78 79 16
78 178 24
178 179 30
178 278 46
278 279 78
278 378 82
378 379 11
378 478 25
478 479 27
478 578 13
578 579 87
578 678 13
678 679 72
678 778 46
778 779 33
778 878 25
878 879 96
878 978 7
978 979 80
978 1078 39
1078 1079 85
1078 1178 28
1178 1179 46
1178 1278 25
1278 1279 83
1278 1378 43
1378 1379 69
1378 1478 16
1478 1479 65
1478 1578 12
1578 1579 46
1578 1678 24
1678 1679 8
1678 1778 95
1778 1779 35
1778 1878 78
1878 1879 69
1878 1978 12
1978 1979 2
1978 2078 67
2078 2079 45
2078 2178 3
2178 2179 88
2178 2278 54
2278 2279 58
2278 2378 8
2378 2379 77
2378 2478 37
2478 2479 77
2478 2578 86
2578 2579 38
2578 2678 83
2678 2679 45
2678 2778 6
2778 2779 13
2778 2878 14
2878 2879 93
2878 2978 75
2978 2979 46
2978 3078 51
3078 3079 7
3078 3178 69
3178 3179 53
3178 3278 55
3278 3279 39
3278 3378 69
3378 3379 20
3378 3478 34
3478 3479 78
3478 3578 17
3578 3579 19
3578 3678 31
3678 3679 92
3678 3778 35
3778 3779 63
3778 3878 55
3878 3879 74
3878 3978 50
3978 3979 43
3978 4078 97
4078 4079 50
4078 4178 17
4178 4179 19
4178 4278 2
4278 4279 53
4278 4378 92
4378 4379 87
4378 4478 3
4478 4479 71
4478 4578 69
4578 4579 50
4578 4678 29
4678 4679 84
4678 4778 90
4778 4779 27
4778 4878 44
4878 4879 16
4878 4978 16
4978 4979 26
4978 5078 53
5078 5079 12
5078 5178 9
5178 5179 97
5178 5278 74
5278 5279 92
5278 5378 55
5378 5379 6
5378 5478 84
5478 5479 4
5478 5578 63
5578 5579 60
5578 5678 38
5678 5679 71
5678 5778 79
5778 5779 89
5778 5878 16
5878 5879 24
5878 5978 64
5978 5979 32
5978 6078 44
6078 6079 56
6078 6178 62
6178 6179 14
6178 6278 22
6278 6279 4
6278 6378 85
6378 6379 11
6378 6478 93
6478 6479 73
6478 6578 59
6578 6579 82
6578 6678 78
6678 6679 79
6678 6778 14
6778 6779 26
6778 6878 15
6878 6879 76
6878 6978 63
6978 6979 95
6978 7078 53
7078 7079 63
7078 7178 35
7178 7179 55
7178 7278 84
7278 7279 63
7278 7378 39
7378 7379 57
7378 7478 29
7478 7479 17
7478 7578 31
7578 7579 70
7578 7678 51
7678 7679 62
7678 7778 36
7778 7779 79
7778 7878 63
7878 7879 47
7878 7978 89
7978 7979 70
7978 8078 55
8078 8079 97
8078 8178 79
8178 8179 67
8178 8278 33
8278 8279 85
8278 8378 73
8378 8379 61
8378 8478 98
8478 8479 39
8478 8578 37
8578 8579 89
8578 8678 60
8678 8679 59
8678 8778 47
8778 8779 59
8778 8878 46
8878 8879 80
8878 8978 46
8978 8979 13
8978 9078 58
9078 9079 88
9078 9178 64
9178 9179 93
9178 9278 26
9278 9279 47
9278 9378 90
9378 9379 42
9378 9478 88
9478 9479 24
9478 9578 96
9578 9579 24
9578 9678 36
9678 9679 99
9678 9778 93
9778 9779 0
9778 9878 29
9878 9879 50
9878 9978 9
9978 9979 34
79 80 11
79 179 90
179 180 91
179 279 81
279 280 27
279 379 75
379 380 39
379 479 67
479 480 14
479 579 24
579 580 3
579 679 79
679 680 18
679 779 19
779 780 65
779 879 35
879 880 75
879 979 35
979 980 95
979 1079 79
1079 1080 74
1079 1179 82
1179 1180 42
1179 1279 89
1279 1280 7
1279 1379 68
1379 1380 50
1379 1479 88
1479 1480 59
1479 1579 18
1579 1580 41
1579 1679 12
1679 1680 81
1679 1779 49
1779 1780 27
1779 1879 26
1879 1880 38
1879 1979 53
1979 1980 52
1979 2079 94
2079 2080 53
2079 2179 41
2179 2180 27
2179 2279 62
2279 2280 48
2279 2379 6
2379 2380 81
2379 2479 71
2479 2480 51
2479 2579 97
2579 2580 32
2579 2679 8
2679 2680 62
2679 2779 92
2779 2780 66
2779 2879 30
2879 2880 30
2879 2979 23
2979 2980 32
2979 3079 47
3079 3080 95
3079 3179 27
3179 3180 21
3179 3279 4
3279 3280 51
3279 3379 7
3379 3380 5
3379 3479 36
3479 3480 21
3479 3579 18
3579 3580 28
3579 3679 95
3679 3680 89
3679 3779 99
3779 3780 84
3779 3879 33
3879 3880 72
3879 3979 42
3979 3980 81
3979 4079 41
4079 4080 12
4079 4179 71
4179 4180 9
4179 4279 53
4279 4280 97
4279 4379 95
4379 4380 11
4379 4479 43
4479 4480 55
4479 4579 54
4579 4580 44
4579 4679 22
4679 4680 50
4679 4779 64
4779 4780 24
4779 4879 47
4879 4880 20
4879 4979 17
4979 4980 38
4979 5079 18
5079 5080 56
5079 5179 48
5179 5180 82
5179 5279 43
5279 5280 79
5279 5379 68
5379 5380 81
5379 5479 48
5479 5480 98
5479 5579 64
5579 5580 27
5579 5679 35
5679 5680 99
5679 5779 3
5779 5780 15
5779 5879 56
5879 5880 58
5879 5979 91
5979 5980 69
5979 6079 28
6079 6080 22
6079 6179 88
6179 6180 4
6179 6279 8
6279 6280 79
6279 6379 95
6379 6380 35
6379 6479 3
6479 6480 14
6479 6579 60
6579 6580 45
6579 6679 9
6679 6680 72
6679 6779 99
6779 6780 51
6779 6879 57
6879 6880 50
6879 6979 7
6979 6980 83
6979 7079 33
7079 7080 62
7079 7179 57
7179 7180 30
7179 7279 56
7279 7280 8
7279 7379 0
7379 7380 71
7379 7479 5
7479 7480 32
7479 7579 95
7579 7580 67
7579 7679 20
7679 7680 40
7679 7779 51
7779 7780 84
7779 7879 87
7879 7880 20
7879 7979 68
7979 7980 57
7979 8079 58
8079 8080 30
8079 8179 82
8179 8180 35
8179 8279 53
8279 8280 18
8279 8379 18
8379 8380 29
8379 8479 6
8479 8480 61
8479 8579 23
8579 8580 3
8579 8679 58
8679 8680 88
8679 8779 35
8779 8780 78
8779 8879 81
8879 8880 90
8879 8979 58
8979 8980 30
8979 9079 89
9079 9080 80
9079 9179 82
9179 9180 0
9179 9279 91
9279 9280 92
9279 9379 70
9379 9380 70
9379 9479 41
9479 9480 5
9479 9579 16
9579 9580 26
9579 9679 4
9679 9680 26
9679 9779 45
9779 9780 27
9779 9879 14
9879 9880 31
9879 9979 47
9979 9980 56
80 81 69
80 180 17
180 181 90
180 280 70
280 281 27
280 380 40
380 381 11
380 480 71
480 481 45
480 580 38
580 581 39
580 680 73
680 681 56
680 780 34
780 781 62
780 880 89
880 881 2
880 980 94
980 981 72
980 1080 64
1080 1081 98
1080 1180 86
1180 1181 93
1180 1280 68
1280 1281 98
1280 1380 83
1380 1381 25
1380 1480 9
1480 1481 94
1480 1580 28
1580 1581 39
1580 1680 34
1680 1681 45
1680 1780 18
1780 1781 51
1780 1880 30
1880 1881 25
1880 1980 79
1980 1981 31
1980 2080 47
2080 2081 90
2080 2180 91
2180 2181 83
2180 2280 87
2280 2281 97
2280 2380 6
2380 2381 57
2380 2480 18
2480 2481 68
2480 2580 7
2580 2581 38
2580 2680 3
2680 2681 70
2680 2780 8
2780 2781 46
2780 2880 81
2880 2881 16
2880 2980 17
2980 2981 29
2980 3080 53
3080 3081 29
3080 3180 6
3180 3181 42
3180 3280 55
3280 3281 57
3280 3380 6
3380 3381 45
3380 3480 26
3480 3481 72
3480 3580 49
3580 3581 42
3580 3680 66
3680 3681 95
3680 3780 45
3780 3781 56
3780 3880 38
3880 3881 83
3880 3980 7
3980 3981 0
3980 4080 37
4080 4081 59
4080 4180 20
4180 4181 96
4180 4280 59
4280 4281 90
4280 4380 96
4380 4381 93
4380 4480 25
4480 4481 87
4480 4580 96
4580 4581 96
4580 4680 43
4680 4681 40
4680 4780 84
4780 4781 83
4780 4880 90
4880 4881 47
4880 4980 85
4980 4981 16
4980 5080 13
5080 5081 21
5080 5180 37
5180 5181 64
5180 5280 87
5280 5281 56
5280 5380 31
5380 5381 2
5380 5480 8
5480 5481 6
5480 5580 49
5580 5581 96
5580 5680 20
5680 5681 45
5680 5780 66
5780 5781 16
5780 5880 33
5880 5881 32
5880 5980 62
5980 5981 6
5980 6080 1
6080 6081 44
6080 6180 62
6180 6181 45
6180 6280 13
6280 6281 86
6280 6380 90
6380 6381 1
6380 6480 71
6480 6481 79
6480 6580 76
6580 6581 14
6580 6680 37
6680 6681 48
6680 6780 59
6780 6781 84
6780 6880 78
6880 6881 62
6880 6980 28
6980 6981 80
6980 7080 16
7080 7081 40
7080 7180 38
7180 7181 20
7180 7280 87
7280 7281 8
7280 7380 15
7380 7381 37
7380 7480 77
7480 7481 63
7480 7580 36
7580 7581 19
7580 7680 62
7680 7681 79
7680 7780 30
7780 7781 69
7780 7880 69
7880 7881 60
7880 7980 92
7980 7981 0
7980 8080 33
8080 8081 30
8080 8180 60
8180 8181 88
8180 8280 37
8280 8281 97
8280 8380 7
8380 8381 58
8380 8480 30
8480 8481 36
8480 8580 18
8580 8581 5
8580 8680 61
8680 8681 43
8680 8780 6
8780 8781 38
8780 8880 38
8880 8881 65
8880 8980 93
8980 8981 39
8980 9080 41
9080 9081 47
9080 9180 39
9180 9181 57
9180 9280 6
9280 9281 49
9280 9380 86
9380 9381 21
9380 9480 33
9480 9481 27
9480 9580 44
9580 9581 0
9580 9680 22
9680 9681 66
9680 9780 53
9780 9781 95
9780 9880 32
9880 9881 86
9880 9980 28
9980 9981 66
81 82 27
81 181 90
181 182 23
181 281 95
281 282 36
281 381 83
381 382 96
381 481 89
481 482 73
481 581 2
581 582 25
581 681 40
681 682 22
681 781 97
781 782 32
781 881 0
881 882 69
881 981 13
981 982 85
981 1081 52
1081 1082 25
1081 1181 0
1181 1182 44
1181 1281 13
1281 1282 18
1281 1381 38
1381 1382 93
1381 1481 56
1481 1482 77
1481 1581 73
1581 1582 40
1581 1681 43
1681 1682 38
1681 1781 69
1781 1782 21
1781 1881 85
1881 1882 53
1881 1981 60
1981 1982 29
1981 2081 92
2081 2082 67
2081 2181 37
2181 2182 58
2181 2281 52
2281 2282 25
2281 2381 61
2381 2382 83
2381 2481 2
2481 2482 83
2481 2581 90
2581 2582 66
2581 2681 70
2681 2682 14
2681 2781 44
2781 2782 20
2781 2881 31
2881 2882 47
2881 2981 43
2981 2982 97
2981 3081 72
3081 3082 12
3081 3181 29
3181 3182 63
3181 3281 40
3281 3282 46
3281 3381 60
3381 3382 0
3381 3481 68
3481 3482 54
3481 3581 19
3581 3582 60
3581 3681 15
3681 3682 19
3681 3781 87
3781 3782 9
3781 3881 86
3881 3882 45
3881 3981 35
3981 3982 54
3981 4081 64
4081 4082 82
4081 4181 73
4181 4182 31
4181 4281 92
4281 4282 23
4281 4381 80
4381 4382 88
4381 4481 34
4481 4482 21
4481 4581 63
4581 4582 58
4581 4681 27
4681 4682 81
4681 4781 40
4781 4782 62
