20000 100000
14188 14450 4691
10318 8099 4851
13852 648 8311
13734 19015 7551
17588 18315 1721
4272 8510 9191
18426 15159 221
8784 9895 8361
11990 14043 1801
7221 1924 2721
1296 18715 8741
18435 16131 4121
3311 17522 8681
4855 15599 3241
16023 7020 8041
6535 6215 7961
536 6981 9961
6720 7684 4781
17040 1894 8331
220 17055 9541
12694 10006 1891
18677 4275 5561
668 15954 4291
12810 19999 3551
5999 17263 8711
8855 19475 3191
9631 7124 111
16188 2381 6161
16919 17833 2171
5349 12740 821
12170 11709 5791
13654 1986 9761
3094 2992 6911
1093 14525 1391
6421 7667 3391
7373 12040 1051
11986 4016 6991
15430 19881 4511
2149 19337 1241
4552 16376 9831
17009 15247 881
12869 10107 971
15215 11545 9781
3400 18335 6991
12636 6167 4161
7331 14966 4231
15350 14398 4321
3657 12780 41
13586 5638 2391
4913 12172 5351
14847 10450 7291
17158 18272 2081
8687 7703 911
19760 16993 9151
14699 3122 5811
11399 16004 6821
17356 1534 3331
16116 2810 3581
15547 9334 141
3463 13516 7001
5914 8082 6381
4934 13293 2061
13437 255 3331
12951 4523 6871
2026 12930 6111
15653 18655 11
14950 11944 3801
697 11348 1121
18563 18562 7841
12807 12004 1201
2720 2322 9821
5046 13514 2801
3054 19966 1511
13115 17330 8041
608 2510 7641
19423 4981 1431
5618 14959 3711
1525 8026 1131
8018 19054 4181
13621 3292 9431
6887 15050 8171
4362 14059 8681
14871 8831 141
6938 16593 621
7927 3897 8701
14374 7058 4771
12684 10700 201
13781 19025 8351
16503 18599 381
15855 15533 7181
2992 16998 3721
1761 11427 3171
8307 4027 9081
8425 17333 1111
12057 3961 2341
8564 12570 901
17846 12361 3361
15187 3168 3521
10309 12980 9191
17044 16337 861
1712 8701 8381
5131 3660 5461
6448 4290 9421
7983 2306 2151
16771 19316 7761
547 2836 4881
19379 11311 2051
16875 1119 1491
7607 1592 6661
18097 3384 1931
6377 7273 9721
14845 11815 1021
1109 4130 7441
6860 3196 1001
2903 16115 5441
14476 6002 7281
1629 1734 8551
18271 8860 9871
8412 16855 3611
8819 13265 4101
7459 13152 7301
11330 9728 5491
13325 4696 7071
6266 3651 1741
8656 19472 8161
1775 6076 9061
4979 3108 2171
5241 6371 3411
17314 17944 341
6127 6585 9001
14940 8936 9861
781 9034 6361
4401 9809 1181
10622 4009 391
16492 17312 3061
10144 8770 581
12140 11311 5631
10939 3361 2361
9390 14727 8771
6430 15535 1101
17624 14629 7231
1550 14334 1651
19177 7054 6901
17993 18695 2631
2007 9837 1251
3142 8895 491
10394 4683 8391
7080 646 4911
10079 10281 7691
3207 6104 411
6929 19101 431
3609 15789 7011
7384 1894 9121
8311 19220 411
8584 14351 8811
19445 9615 5241
16316 2012 7171
6916 4988 8471
10579 2765 5011
4767 10921 5911
18708 5117 631
18803 11758 8831
12290 17168 9391
11268 10404 7861
10426 11733 8831
1265 11704 4841
2924 11508 1331
16963 874 2591
3347 2327 4961
13158 2879 7901
15150 18392 2921
4276 18312 941
11854 10595 6671
5754 19231 6801
2875 5512 4091
6809 8747 4691
14541 9892 4141
14045 10924 9611
6395 3246 4761
10905 13634 9561
7389 12872 111
3718 13427 991
17097 2949 2581
15570 15954 2301
1956 17494 1621
7485 11821 2191
4669 9503 4531
18763 697 9781
11430 12623 8791
19787 6654 9061
2472 12692 5751
9307 16651 791
8450 3310 3471
11092 19372 4221
1245 19751 9881
1823 1656 3461
11647 9626 8051
12092 19021 4801
17783 6195 2881
17118 10474 1071
2655 13570 3851
4063 7351 4701
3496 13573 4811
2334 3388 7711
12145 16063 8061
14473 6858 2371
17943 11280 3281
3959 14437 2381
1995 489 9111
16652 15507 9861
14487 4874 7351
12425 853 5411
11235 444 1921
8898 3021 7431
9149 15561 1181
9537 19847 5241
5742 17558 6961
1858 6577 9871
9525 14588 3841
9400 5283 5641
15925 10251 781
13360 18648 5931
8315 12245 4341
9740 5107 4651
2720 16162 31
17073 6435 1281
15563 14005 9561
3691 10557 5311
245 19794 6301
15455 974 7221
15139 6042 7411
2119 246 6221
3275 12535 5571
8409 4471 3351
4278 18945 8221
3471 16113 6001
19505 14749 3461
6894 6801 1281
10176 1912 3631
1873 4063 221
10103 19015 5231
15450 16314 9071
14713 21 4921
4893 9774 2271
17609 9877 9171
19178 16253 1921
17254 4402 891
19845 19716 1371
7565 18592 1831
19160 16014 4151
6326 19217 9901
1962 18828 311
9511 1401 4451
5671 16410 351
13619 279 691
19004 19636 4241
14083 6735 2241
681 9782 9551
8309 8026 3041
15002 2733 8331
5958 528 821
306 9438 6381
16149 2222 1181
10902 15618 7121
7237 9480 7941
3749 8409 6031
16039 7372 1241
1714 5809 2621
12595 19596 3681
8155 4817 6431
17004 16287 7641
18581 14944 9271
16165 11759 7581
18482 464 1261
10518 14554 3591
19809 13261 5481
561 7335 8221
8099 287 551
7071 892 6581
17423 8403 9321
878 14966 8161
9244 13383 2861
1659 7450 1521
15203 18910 4081
10675 14729 5641
12840 1110 2941
10559 10046 2041
10432 1073 4841
3104 7727 4021
14353 14561 3051
1289 1211 3971
14741 17986 1391
18336 17949 281
16472 12272 2781
19113 18565 5021
19413 1707 5761
18260 18881 5241
10337 9558 3181
16706 17682 9561
7467 3328 3371
11227 9868 461
4869 3209 5101
18798 12008 9741
18555 11598 6741
3169 6633 9851
18496 19514 8831
675 12781 831
3385 8376 8391
16948 16606 8561
9095 9704 3521
8308 9059 2631
1886 18780 6031
19136 2881 6211
16488 4907 8831
18707 12076 7731
3730 5295 8131
2678 628 8181
7105 2524 9411
11778 9100 2801
1096 8418 1101
14978 16689 5061
2686 7740 3821
19479 9784 241
1711 11595 1061
13979 16846 8831
3937 17434 4421
14537 2710 4781
15203 5247 3491
19626 5903 2641
6027 9282 2671
19263 11443 2271
17724 3611 2431
4859 13238 1191
5655 6193 6001
15176 7806 7431
18549 8930 8101
18917 10882 9341
19100 5461 7471
16224 5478 1851
18005 195 7281
16179 12441 8151
7267 13126 7671
12282 19189 4661
18617 8183 4531
16166 9333 261
17201 7027 381
15432 13889 4801
10726 4990 5101
4550 15823 9831
19848 6901 8821
9200 4202 6961
142 4525 501
1140 16240 7131
11089 16595 7971
10463 17326 1641
18498 631 7721
8791 16517 2721
7113 2112 761
5189 2256 4401
17014 1530 81
17048 17864 3061
6181 19662 1441
12446 14746 211
11285 13246 4161
6092 12879 6151
6665 10271 8701
6320 10944 4901
18439 414 1791
139 13800 4471
5915 11736 3351
2404 2912 8581
8698 10609 8851
14961 18892 1291
16161 4831 1601
14477 6482 3771
864 7839 4231
11535 6076 6741
2022 8650 4151
7760 5967 5801
5662 2302 2141
7087 12958 811
9621 9839 4281
17836 11215 2971
2135 6783 9201
5897 19280 2831
19433 12208 4221
8868 10303 61
435 15259 4371
15219 11605 9371
14122 6835 8971
11159 5915 1341
19372 6334 5231
6545 698 6611
8568 8240 9731
6419 4974 6731
8969 3028 7421
9167 19553 8201
2106 19602 5681
19273 9615 9181
17061 11275 6301
1619 14448 4851
2726 19198 3011
5584 12877 1061
14595 12137 161
17044 12656 8931
19542 1381 3311
2103 14702 3291
16829 17310 3611
926 8590 4901
3322 18390 601
17764 2947 2721
7011 13903 6531
13848 15186 4691
15172 14151 6201
4595 10014 1051
5392 2800 421
18041 19206 6921
702 17966 4951
5793 18590 2181
9569 15054 7731
4503 17945 8961
1072 14600 2891
19915 9666 4621
2174 12858 2571
7306 421 2481
3263 7766 7691
3458 2586 1061
18832 5516 2411
13459 8700 5031
19776 6374 6731
19259 10350 8701
13053 16674 9801
10315 14364 3791
12632 7135 5551
5200 3712 1391
5398 6735 1071
17970 11413 1521
18180 3239 291
6652 4831 8041
1753 3918 5571
11509 45 9991
7612 16819 1891
6847 15304 961
9964 8881 3711
7149 15756 1931
13476 12742 8041
2088 4385 3141
15332 11087 5371
7474 5127 11
4651 3055 9741
3243 1000 4651
13624 10304 2031
13922 3396 8571
1334 14992 4301
1365 7905 5301
5281 13657 6191
19569 9595 3371
7558 10945 4581
13639 7893 4071
6379 17592 9991
11974 2530 3841
1583 16173 5981
5982 414 4471
10694 4893 2351
4477 15281 3311
4204 9253 7541
10690 12336 201
2844 9600 9191
14816 7165 4371
1618 1392 2101
1462 8717 6081
15011 7182 5151
2306 262 8851
12937 13712 2291
13926 8627 6431
19144 13800 7911
19060 2611 5801
2761 16473 4481
7443 6926 5231
12804 6741 6571
6828 2080 4921
6454 954 1431
13568 15811 1781
9967 8319 5141
19039 3687 8681
19820 13304 6831
7914 9600 9481
8104 7574 9631
7488 18794 2331
5857 10181 441
15518 2832 6591
9779 8020 3481
4846 17112 8571
9081 18355 1401
14943 15216 3691
10743 5517 461
17774 1841 1721
2633 14680 221
3420 17270 5521
7171 17984 7331
941 4576 5471
4955 8970 5511
4270 7733 2941
2201 8252 9781
9569 19684 8131
11284 10290 1151
18617 7898 5101
6321 2763 5171
7402 7969 831
10533 7038 2241
6108 8953 2241
7437 12130 3821
18086 16241 5431
356 12935 4631
3889 16296 5711
14571 4744 7311
10946 3253 2371
12259 4659 2311
19521 19439 3821
14198 11673 7431
7005 13071 2241
14579 2327 251
1815 17749 241
84 10004 3051
17831 14461 9621
13987 1419 6731
3741 10703 5831
6281 2616 4281
8410 9311 3591
5882 13956 9351
3628 16667 4281
8580 5001 3491
5735 4312 5821
10621 17869 2131
4774 16425 8381
2230 4343 2071
17148 18337 4901
15984 6472 8261
9417 6768 5071
13129 12467 8951
16741 2917 3861
6606 14831 3231
663 15399 5401
15973 12575 2531
4204 5143 7551
18328 16557 6811
5540 11246 9131
15982 19863 2371
18515 1078 6821
9477 13131 9611
13763 3987 3491
849 18176 9081
18720 13416 7661
12066 18426 601
10098 3171 741
6436 18748 2491
5804 19635 6091
13717 13374 6011
3388 770 1341
3547 12932 7211
13248 16294 2311
5842 10033 7481
2348 11340 6211
3702 18432 3251
19360 11382 2331
15155 372 8431
17189 11163 5641
19410 8165 5091
11862 9795 9821
14111 13113 1801
16886 1835 1121
18776 2261 8201
4387 17002 7401
1130 1822 341
4626 4717 2101
5610 17033 4621
5732 12891 3321
13719 19162 1821
8492 10500 431
14283 19909 1401
15637 1530 7451
6671 15866 6001
885 2837 2721
13663 16392 5631
5763 3227 9271
13477 18461 8871
18468 6585 3701
6290 14013 8541
1259 2816 441
11911 7115 521
14612 19654 2691
7782 9060 8061
6927 2448 5141
14481 14267 8761
18350 12786 291
17064 4538 4751
2500 8477 3111
982 15767 8461
17809 3799 3171
542 12360 61
3870 10145 2801
3889 9260 8761
11834 11922 1761
12765 19207 7941
11386 2816 5681
7615 9423 5641
1264 13785 8311
2342 3784 1941
2432 10376 7071
9904 16371 5911
795 15472 1381
5059 3372 8991
13474 10206 4521
17688 12204 1051
3866 4760 7761
6160 19655 8611
16667 19774 751
10698 11100 4901
6240 14218 2921
623 7676 2761
7796 6406 5761
3958 10790 8311
9170 9347 8021
14069 7634 5661
5991 11201 671
14998 7419 6221
72 16217 3651
7548 16868 6171
1106 14309 5291
13192 1974 8861
7562 314 8901
17009 18936 6711
12044 11954 1151
17089 4389 7871
8504 2352 8821
12604 8138 2311
18523 5592 3081
10960 11359 1131
7401 7803 3411
4297 11110 2111
19904 488 4211
13944 15583 6341
13008 14678 7381
8360 12311 1861
17702 14770 2171
14304 17797 2901
3476 8860 2411
4360 17254 1581
13235 10661 8191
17240 18442 5141
19629 17811 1261
14154 16288 5801
18628 17115 5461
7524 3172 6141
16154 11987 7301
3167 2508 6031
18001 17462 8951
17976 5648 1571
12550 18586 3071
19866 10066 5641
6140 6952 5451
1314 12160 6531
19572 4472 6981
11866 13698 5981
14338 3232 221
6436 5656 4981
12753 14229 9491
6521 6713 201
7308 17790 5091
482 11547 1971
2225 15202 7571
80 12983 6951
1204 8335 2501
15230 4467 2371
7631 4264 51
2670 8657 161
10758 10791 81
10498 3734 7221
8331 10725 5991
16373 11369 4191
3414 15293 2011
18141 5761 9351
2430 6397 3881
551 18635 4261
68 3050 5511
18083 14034 3991
13303 7270 901
2358 2940 2001
15662 339 3921
2531 11506 7501
9359 1612 8871
1013 18679 3681
18326 12183 2381
6096 16366 8701
11714 6473 7041
11928 5683 5291
3159 11395 6581
18011 10143 1041
15237 18710 871
1184 5483 3271
5982 18688 1821
7942 6955 2201
1099 7541 1651
12108 19746 3341
3467 16454 5861
9142 4458 8811
13542 13531 2511
3867 15527 1071
19087 12586 7491
11731 659 8481
9955 13581 3861
6993 19003 8591
19164 11342 1341
4873 16255 9751
11707 3080 4111
12656 18294 21
30 15806 9101
9439 9513 2021
3305 14846 731
11283 16778 5361
15943 852 8511
2467 9938 2491
9538 19811 1351
1742 968 8221
17890 16817 2441
11284 8120 5591
4177 16607 5901
4863 11594 6321
5741 12234 3661
8649 2101 2451
9597 16289 7061
14409 12942 6551
508 18970 3901
10571 15484 2971
14369 4412 9531
4954 3796 6631
19524 5028 591
5699 9257 2101
5429 15466 6981
9192 3528 5071
5386 9057 9871
9225 7895 3861
2840 4442 381
17283 18916 8541
19335 6208 931
15237 10794 2671
18473 6811 1711
17692 11193 2031
1524 17556 3951
19257 2487 91
15112 1723 3871
12780 18641 1501
4197 4650 2131
17429 9275 8061
19530 13523 9731
3023 7716 1971
19312 7053 7441
394 16069 5431
2017 3901 1871
1276 5233 5281
9512 3878 9901
8345 15201 4041
15638 1070 8711
12880 5591 1521
10567 10318 1011
19099 8832 3321
11168 3341 3021
18685 10269 6511
4530 17099 4221
3208 8326 8811
8222 2268 5041
6210 2069 4621
5850 4532 7931
19236 7562 9611
9499 15264 4471
9166 3561 891
17527 13488 581
18273 12659 2791
13373 19165 3721
17481 18169 701
1153 13140 1931
19590 7944 9691
10247 14671 8711
8731 3104 6511
3281 9724 701
9055 7231 8591
114 6937 3591
7509 16034 2421
11066 11810 4941
18493 588 2151
2722 19776 1461
1806 11934 5661
12467 5757 9411
7657 19774 4471
7517 10043 5071
14860 2992 1681
10555 3 2801
10783 10369 3341
8234 14691 9221
7204 12725 5431
7578 8786 6731
6924 15381 6741
6531 5872 251
6779 15668 5361
12423 4608 9291
7338 3701 9851
10530 9096 7551
15016 16012 9581
14973 14437 7011
4157 17294 9711
17370 16120 7731
13657 2525 4651
12605 7154 1351
12405 3353 8451
14110 17624 3521
894 2881 6881
7681 19122 9231
2125 1900 3661
18336 11118 6801
16002 8175 4291
374 11069 1101
18976 15413 5461
8764 6699 8631
9211 7998 3471
18541 2568 5141
10106 15063 4121
6924 17365 8541
17910 7831 621
15579 10471 2401
7432 18006 9961
3708 1567 401
1585 13829 9431
8323 4497 4361
12694 1891 8391
19074 3482 3411
6011 5262 9811
37 6983 2501
17691 6393 8001
19673 11234 4071
12248 11904 2161
18402 4437 8281
19105 7052 7231
17427 4832 7741
17884 12594 81
15156 6042 1621
10110 14036 7151
12290 14078 7651
16746 12007 1601
2629 18666 6771
10718 7750 2751
4447 12039 3971
8917 15335 4461
2942 9209 6031
15345 14251 3431
5162 11833 6561
5460 5126 5051
17978 13243 4481
9578 6466 5571
1266 13639 1781
11601 10974 2631
12456 3936 2341
18435 12067 5141
15953 4711 6341
18420 11033 1601
18606 17143 5881
15614 15572 7071
18115 8094 161
6240 14512 3571
18862 17304 3681
7330 882 591
3865 5373 4501
2907 6362 8811
2914 4459 701
5276 10936 4911
7190 5414 2441
7069 9290 2621
7160 5186 531
1084 3535 9141
11870 14501 5071
325 14027 6801
8226 19663 4001
9361 16620 2611
13831 3602 9351
12746 6470 9431
17716 13352 1631
17980 2409 7631
2041 5692 1901
13821 19851 7321
12700 4908 7501
12731 7781 6461
6851 10183 7221
15227 1527 5731
15703 11969 3051
8793 8159 6651
7353 12413 9261
13151 7267 7921
9071 13357 1391
3682 3886 5431
13895 4027 1241
5984 1117 4041
11554 10002 5611
5430 1692 3641
8306 14758 831
18258 5938 3861
19850 17528 8231
5674 9353 2331
12676 17714 6021
3575 18674 1571
4548 993 3901
201 8992 2391
7741 8729 551
8065 15172 2911
8566 6624 3241
9184 3718 7041
13945 5671 8311
11526 2097 5281
6622 16700 1951
15926 13414 751
2188 5790 1471
5953 7975 521
6682 11853 7531
6392 8456 4951
17071 8316 9131
525 1891 7251
8537 10086 3821
12136 15047 1241
13127 15407 1141
18415 6613 5651
787 3706 3551
16447 2536 6481
4068 7444 5121
13912 13117 1601
15497 14134 9301
17594 11754 1501
6511 8336 4571
8375 5541 9801
9661 10188 4361
14049 3851 5711
2949 13089 1481
440 9505 6841
4323 7986 7851
4361 1509 3911
13904 3371 8271
9641 2549 4271
5849 9974 961
19070 18615 9151
16248 7095 1261
3299 13108 111
19312 6875 5991
3660 10629 6641
13610 5297 1571
13994 3999 3491
1323 19494 4341
9959 5831 7621
15586 13631 8211
19387 7828 1961
8873 17340 6261
8763 17517 461
15139 6777 3631
7385 14997 4271
1869 17906 1421
8665 8958 7151
8132 11888 3231
7808 10207 3291
10050 4222 8081
15123 6522 8221
15371 11912 7221
16734 10373 3771
19784 18968 6571
9803 11874 7101
5810 11189 6471
11587 15808 8191
13057 897 3471
13013 11528 6771
19783 4211 2921
13806 7322 1301
19511 3774 2861
11809 1240 6221
13135 13740 41
1581 4575 9001
2915 19258 3061
12878 13880 3021
7097 6690 9691
7652 5559 1451
15814 13338 9811
12810 2386 9891
14510 15274 8611
16573 13510 2581
313 913 271
8659 4257 8781
701 6857 391
2103 5865 8781
9102 5035 6701
18947 826 4351
6863 18803 7611
18535 10040 9081
8794 16094 4211
9298 3098 1401
15211 4298 3311
19798 2862 6601
7507 1847 3171
17886 6502 6041
8479 1724 1551
7044 4422 7071
387 1752 4091
13687 19198 9591
11533 3609 3371
19230 12893 5101
10339 8426 1341
15248 2879 6921
19873 1510 6951
1825 4563 1431
16779 15332 651
9265 11075 6481
18776 403 8771
16295 2860 6231
12511 12951 6061
16698 7987 8971
17588 10219 7521
7429 1587 2901
8151 5699 2521
19527 721 4431
6385 13136 1991
6827 10875 5671
14558 18754 2501
3416 19537 3491
6752 13062 1131
19003 19541 511
16780 7720 7981
10654 14351 8571
14851 18465 5901
11610 14596 4331
7848 14715 2741
13706 1199 3721
3277 11252 1041
13154 7568 991
17509 11964 4951
12517 9747 8491
18347 12906 8751
10342 8092 4621
9596 18398 5561
8448 12170 1161
1533 14380 6081
12887 17932 1311
12215 6018 4721
14275 14823 151
17672 8484 3951
16039 13105 9051
7306 10917 6121
3157 7134 9221
8386 12550 7221
602 18238 3331
364 8901 7391
19816 7003 2561
6835 15157 3281
6368 15572 1271
17220 7514 4671
14356 18717 9551
9434 3499 131
18129 11212 1901
12771 5058 9271
13260 8036 6011
1661 7699 4511
13384 3257 2191
6416 12844 6051
13025 19558 9681
18310 14950 6321
17793 401 291
679 9421 5441
9772 13852 1591
3767 19824 7071
18170 5355 6301
13140 14933 3971
2831 6099 2371
4923 7422 7341
13488 5153 9321
17251 18 2611
11910 4058 3831
18265 13243 1811
1842 19936 5811
4997 16808 7061
5905 11202 131
3475 7732 9641
5751 13235 8991
13606 19616 451
16745 706 1011
8566 14421 3251
9429 79 2661
19600 9777 5531
3867 17711 601
6122 8429 9661
19806 4441 4071
16492 12888 1661
3993 10921 131
16622 16749 5701
8092 14551 1151
17290 17347 421
6864 10050 971
13154 13394 1641
584 3571 7521
19702 10578 3811
381 13011 6001
1989 10871 6401
6178 3908 6191
544 3764 9351
8335 5994 2271
15524 14830 2831
13684 6111 7971
6369 17152 8301
495 10659 6511
18053 10907 2111
4588 17862 4791
19662 6146 5691
8243 15693 6711
10607 11893 3421
6265 4997 291
4211 3428 4431
9336 4816 8521
8784 9293 7421
16946 4774 1011
9364 14227 171
12514 81 3851
17047 6182 1111
6866 11813 561
871 10657 9021
16820 17903 1321
14384 17981 6031
53 9147 6921
5890 6648 6661
1408 5768 3781
19539 14333 2431
8113 10784 9221
11436 17544 4391
19460 9916 7281
19176 18740 8431
1108 17955 4591
19220 17829 6291
4567 18525 8201
19418 2950 5791
1324 8914 8961
15258 6700 311
9455 11071 1571
102 10271 2081
13180 1692 6981
26 14372 6681
5461 2476 2421
11906 16102 3491
16979 10652 6001
4182 11995 7711
16433 573 5481
19185 4895 2691
15428 980 7551
5950 4987 5221
2981 17103 4211
15881 10627 2451
10045 10416 6251
9292 13312 4621
12072 6129 321
8325 12533 7561
19529 14608 1441
16840 12941 8451
2902 9173 7691
7029 19471 6101
14139 1356 271
18281 10176 7321
12844 3819 1451
19764 14713 4611
8820 9858 3211
13540 4990 1291
16953 1698 2921
10231 8305 2061
13521 3708 3211
556 10742 2041
1097 2927 4331
614 16350 3111
1633 975 8811
19836 15802 3201
12238 7041 4581
12051 15641 3071
6884 1097 8811
2192 17643 5211
9737 5337 7151
14771 8019 4731
15297 6642 1871
12191 11833 151
18727 16262 5341
19181 11699 861
1947 18149 8661
17836 17150 2671
722 14121 7071
607 16461 5851
12307 2322 6931
6851 3660 4271
7558 1840 2241
13710 16241 5371
4816 17774 701
11680 3163 721
12605 10910 9461
17770 6063 4801
15132 8318 4771
18952 743 5231
17893 15851 6841
1057 624 4001
13114 1476 3241
4598 12497 4571
17379 6666 2171
1479 19034 51
1156 19426 7411
13229 7603 131
15046 10736 2291
11454 4287 8321
6848 1051 3441
9577 12950 1961
11831 15465 9401
7653 7022 7851
14224 7018 2871
10935 5410 1031
7631 14747 3151
816 928 7981
16012 15035 1591
2529 10646 2471
13661 5894 2071
17238 11900 441
14293 9442 2391
2580 7943 1791
16458 19205 6201
1870 14585 4071
8903 8256 5051
613 8121 5471
17591 9681 4161
13101 18458 8361
11658 11567 5201
1108 5932 8421
12912 19650 2911
1397 10871 6911
10133 17853 8161
5162 9660 2051
11697 12160 7161
7838 6737 2921
17250 19364 8401
15106 18750 9651
9549 18020 6861
4450 13591 5341
2325 14117 7181
11334 15341 8981
19205 14181 6951
5863 16731 7381
5477 356 2131
6667 17445 6801
10650 17950 1901
11401 1967 7521
10477 9524 1341
11585 10302 4981
15980 79 201
8131 3208 7901
11104 5812 2601
3513 8095 4751
15452 10311 9171
18684 8727 5451
12980 14307 4151
5092 682 2381
18944 11303 9791
12866 3361 7791
6650 15542 8201
19982 9470 8151
11811 11084 3831
19092 4268 7991
8264 1933 1151
10214 12747 9521
5654 10328 1131
10638 5051 1171
11793 11145 6121
6499 3992 9441
3010 18706 4741
2478 17147 9721
11074 12841 3011
2116 16676 1811
10286 4445 4071
17160 8346 4521
11252 8580 9791
12128 5961 8081
15469 2960 2721
2735 6115 5521
17344 9805 5411
2658 1485 1891
6242 4041 7161
12158 18123 7271
2651 5907 9671
9824 16051 2431
65 2552 5761
1901 3955 3001
1663 3279 9501
14661 12581 1931
10631 14993 3981
17679 10434 4851
836 7076 2451
18989 16049 8681
4822 13466 1901
7255 18326 7761
16314 10079 9331
17655 8434 3241
10842 9763 3321
14193 398 441
10131 7596 6411
4947 2821 3321
1691 15209 2901
2263 19879 8651
5872 13771 5121
7230 17839 1411
18463 6823 7851
17842 4342 3741
1019 12975 2971
19940 5497 8421
15155 7059 4631
17229 12851 2971
16340 115 3681
5084 4261 7261
762 13004 8251
7213 13916 8081
12738 5764 7011
15256 14848 1481
5395 11425 2311
10519 8396 3731
2818 5928 31
11887 8748 6481
4972 8387 2221
12972 4938 9191
8262 2076 1201
19109 18854 3821
3760 6423 1281
16205 5870 4011
4676 4728 6291
66 7892 3551
15619 18349 441
8740 8684 1791
13167 3445 1901
19863 3431 4391
3255 14789 6781
19002 12312 5461
2230 17514 7031
8630 8328 7711
10119 2364 3911
6552 18368 2641
14859 14870 6601
19221 2316 8121
11807 1219 8151
2346 15354 1051
13890 2045 2171
7128 4242 1551
2884 14169 9751
5268 8538 881
3642 4913 5851
4988 5082 371
1021 15266 5981
480 9794 4041
17779 18975 1481
860 9397 4971
13166 12910 4821
5301 10139 9451
2128 8712 4451
18009 17283 1881
8172 1896 2831
10404 3068 8211
6793 18201 7001
14457 133 201
16884 9885 9311
8002 8948 3481
14454 19760 9701
12909 11688 711
14168 6800 731
4547 9853 6661
11106 13793 2171
15915 10847 5501
7652 465 4651
3086 155 4321
11803 1319 6871
17215 14625 441
5211 8597 1271
10026 11036 8791
7073 851 9171
8227 8425 8261
17257 15837 2791
12435 16781 171
15710 13316 4311
18504 16378 6281
10898 15007 6491
5341 17286 7951
16557 12664 8221
689 17119 181
10820 14151 6431
3656 14707 6901
5633 15596 3531
14160 19655 3301
16494 5132 1341
10383 2457 4481
5625 1516 5261
17008 10345 221
16858 15704 1981
11743 2018 5161
2280 13379 1771
3361 5092 3441
12102 4936 871
10588 17066 1521
16620 11510 6911
2326 10892 2951
17506 11745 9961
12205 5414 2271
3177 15788 7091
5903 17789 461
6489 8034 8051
1128 17069 3241
12593 16760 3991
16245 6025 3011
9117 1529 9721
14019 11421 9971
11948 3295 8831
17470 3852 4511
18267 18915 261
1971 8183 7991
18062 3318 7531
3994 8966 8411
8473 17227 8011
5768 5121 1581
7811 4967 8321
15962 10931 601
2199 688 5381
19684 10973 1011
5109 18189 3671
2822 3235 8221
4857 1296 3281
13326 14158 4681
6764 11345 7571
18489 11741 7491
13340 14473 571
16836 16949 4141
18773 13802 6181
5739 11347 2541
3200 5914 471
12439 10742 7711
10934 13837 6061
13631 14543 6281
16755 2546 9651
14859 10907 2201
741 1283 8131
9707 14325 5121
8557 9108 2931
4582 9376 1751
7606 6472 8241
18597 9577 371
15550 12340 7071
1222 19742 8461
15312 10902 6511
408 13545 1681
7127 7161 1281
9421 3068 891
4374 10876 6801
15862 5427 941
14955 3417 9571
16789 12973 3971
6632 3050 6081
10665 11368 9261
4072 7926 1001
12274 5729 7301
11938 10337 9411
8918 14299 4691
5174 4522 8341
4210 5214 7971
1156 18100 1521
14664 12065 4551
3351 14648 3271
9901 13519 9491
11001 3803 9021
1731 10209 2891
10765 12826 7841
3209 15819 9341
14360 18517 9011
5056 9507 1731
19810 14899 6221
2999 2859 4991
4773 15695 261
11521 9048 3611
19260 12462 9261
3621 5947 1271
5651 1577 1301
5067 13108 2521
18773 14247 5771
8757 7850 731
3547 2370 7261
9478 4525 1161
6769 14471 9381
12053 18270 3991
10486 6044 2531
12713 8506 4171
3349 19260 8431
11830 4832 7441
12844 1108 181
9008 18958 9411
3308 5269 8231
13016 9563 2931
3668 1186 1691
19241 14468 3021
14703 19457 171
17090 16816 6481
1615 12486 951
6136 12911 8341
5571 15735 1121
10384 11416 1961
12812 11462 6161
8892 2498 4341
15524 2812 8671
12517 15525 151
11967 11979 521
1668 2646 5301
9896 8036 3361
50 19287 4201
5962 15262 9011
12112 10639 1111
11916 4428 8241
15586 3782 9121
16912 11671 2901
19719 19394 5271
3149 2296 8441
9642 15152 5071
2341 1047 6691
9302 7948 7421
13958 12981 9531
1511 5966 2971
17621 17917 3611
2219 9406 6771
14264 10225 2821
6134 13964 4921
230 9255 5701
7233 11126 4211
158 4555 8381
16704 19293 2391
16663 15830 2551
4008 18790 2631
14170 7801 3181
17239 9173 1131
940 13321 9891
15220 19805 7951
16043 18460 991
5814 3629 4151
8719 16433 4031
18125 12105 7251
16850 4139 4301
17433 17530 1791
12882 18192 1981
13180 1948 5031
2109 14659 4681
5694 12595 2321
15248 7364 8981
5904 18701 4531
19248 8627 8291
14461 8416 6001
4706 19671 5841
8671 5871 7441
11380 17414 6481
4667 13680 1881
14593 12960 7041
11486 5787 3251
2780 3468 8551
17198 7930 7911
1502 12970 8431
5027 358 7591
1797 14736 3811
10445 10106 3181
4024 14606 8571
5357 2218 8911
4161 13714 4011
10714 12963 4371
3035 3814 2561
7699 9359 2651
13676 8282 4381
15056 2177 8401
15171 7199 9281
6516 1973 3891
8308 11915 2041
9413 15502 8591
8021 474 4611
904 12756 1481
7471 13288 4811
10153 10843 3471
9367 12581 2471
17886 1325 9941
1022 19483 731
4091 2392 4361
13395 10071 3311
11707 9669 9481
